timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/07/16 11:48:15.132, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:16.133, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:17.134, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:18.135, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:19.136, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:20.137, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:21.138, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:22.139, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:23.140, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:24.141, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:25.142, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:26.142, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:27.143, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:28.144, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:29.145, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:30.147, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:31.148, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:32.149, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:33.150, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:34.151, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:35.152, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:36.153, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:37.154, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:38.155, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:39.156, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:40.157, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:41.158, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:42.159, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:43.160, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:44.161, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:45.162, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:46.163, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:47.164, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:48.165, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:49.166, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:50.167, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:51.168, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:52.169, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:53.170, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:54.171, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:55.172, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:56.173, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:57.174, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:58.175, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:48:59.176, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:00.177, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:01.178, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:02.179, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:03.180, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:04.181, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:05.182, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:06.183, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:07.184, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:08.185, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:09.186, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:10.187, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:11.188, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:12.189, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:13.190, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:14.191, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:15.192, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:16.193, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:17.194, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:18.195, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:19.196, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:20.197, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:21.198, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:22.199, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:23.200, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:24.200, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:25.201, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:26.202, Quadro RTX 8000, 0 %, 0 %, 3 MiB
2025/07/16 11:49:27.203, Quadro RTX 8000, 1 %, 0 %, 165 MiB
2025/07/16 11:49:28.204, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:29.205, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:30.205, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:31.206, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:32.207, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:33.208, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:34.208, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:35.209, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:36.210, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:37.211, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:38.212, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:39.217, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:40.218, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:41.219, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:42.219, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:43.220, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:44.221, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:45.222, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:46.223, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:47.224, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:48.224, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:49.225, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:50.226, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:51.227, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:52.228, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:53.228, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:54.229, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:55.230, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:56.231, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:57.232, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:58.232, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:49:59.233, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:00.234, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:01.235, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:02.235, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:03.236, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:04.237, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:05.238, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:06.239, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:07.240, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:08.240, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:09.241, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:10.242, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:11.243, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:12.244, Quadro RTX 8000, 0 %, 0 %, 165 MiB
2025/07/16 11:50:13.245, Quadro RTX 8000, 6 %, 0 %, 1337 MiB
2025/07/16 11:50:14.246, Quadro RTX 8000, 11 %, 0 %, 2527 MiB
2025/07/16 11:50:15.247, Quadro RTX 8000, 11 %, 0 %, 4047 MiB
2025/07/16 11:50:16.247, Quadro RTX 8000, 11 %, 0 %, 4497 MiB
2025/07/16 11:50:17.248, Quadro RTX 8000, 17 %, 0 %, 5925 MiB
2025/07/16 11:50:18.249, Quadro RTX 8000, 16 %, 0 %, 7591 MiB
2025/07/16 11:50:19.250, Quadro RTX 8000, 11 %, 0 %, 8171 MiB
2025/07/16 11:50:20.250, Quadro RTX 8000, 12 %, 0 %, 9335 MiB
2025/07/16 11:50:21.251, Quadro RTX 8000, 11 %, 0 %, 10685 MiB
2025/07/16 11:50:22.252, Quadro RTX 8000, 0 %, 0 %, 11511 MiB
2025/07/16 11:50:23.253, Quadro RTX 8000, 14 %, 0 %, 12801 MiB
2025/07/16 11:50:24.253, Quadro RTX 8000, 12 %, 0 %, 14151 MiB
2025/07/16 11:50:25.254, Quadro RTX 8000, 0 %, 0 %, 15241 MiB
2025/07/16 11:50:26.256, Quadro RTX 8000, 20 %, 1 %, 16281 MiB
2025/07/16 11:50:27.258, Quadro RTX 8000, 0 %, 0 %, 16287 MiB
2025/07/16 11:50:28.258, Quadro RTX 8000, 24 %, 4 %, 16395 MiB
2025/07/16 11:50:29.259, Quadro RTX 8000, 41 %, 40 %, 16367 MiB
2025/07/16 11:50:30.260, Quadro RTX 8000, 42 %, 38 %, 16375 MiB
2025/07/16 11:50:31.260, Quadro RTX 8000, 43 %, 39 %, 16367 MiB
2025/07/16 11:50:32.261, Quadro RTX 8000, 41 %, 37 %, 16371 MiB
2025/07/16 11:50:33.262, Quadro RTX 8000, 41 %, 38 %, 16367 MiB
2025/07/16 11:50:34.263, Quadro RTX 8000, 41 %, 37 %, 16371 MiB
2025/07/16 11:50:35.263, Quadro RTX 8000, 40 %, 35 %, 16371 MiB
2025/07/16 11:50:36.264, Quadro RTX 8000, 38 %, 34 %, 16371 MiB
2025/07/16 11:50:37.265, Quadro RTX 8000, 41 %, 37 %, 16371 MiB
2025/07/16 11:50:38.266, Quadro RTX 8000, 38 %, 35 %, 16371 MiB
2025/07/16 11:50:39.266, Quadro RTX 8000, 40 %, 36 %, 16371 MiB
2025/07/16 11:50:40.267, Quadro RTX 8000, 40 %, 35 %, 16371 MiB
2025/07/16 11:50:41.268, Quadro RTX 8000, 42 %, 38 %, 16375 MiB
2025/07/16 11:50:42.269, Quadro RTX 8000, 42 %, 38 %, 16375 MiB
2025/07/16 11:50:43.269, Quadro RTX 8000, 38 %, 34 %, 16379 MiB
2025/07/16 11:50:44.270, Quadro RTX 8000, 40 %, 36 %, 16385 MiB
2025/07/16 11:50:45.271, Quadro RTX 8000, 37 %, 33 %, 16375 MiB
2025/07/16 11:50:46.271, Quadro RTX 8000, 43 %, 39 %, 16377 MiB
2025/07/16 11:50:47.272, Quadro RTX 8000, 43 %, 39 %, 16377 MiB
2025/07/16 11:50:48.273, Quadro RTX 8000, 32 %, 29 %, 16343 MiB
2025/07/16 11:50:49.274, Quadro RTX 8000, 63 %, 24 %, 16423 MiB
2025/07/16 11:50:50.274, Quadro RTX 8000, 41 %, 36 %, 16367 MiB
2025/07/16 11:50:51.275, Quadro RTX 8000, 42 %, 38 %, 16371 MiB
2025/07/16 11:50:52.276, Quadro RTX 8000, 42 %, 37 %, 16369 MiB
2025/07/16 11:50:53.277, Quadro RTX 8000, 43 %, 39 %, 16371 MiB
2025/07/16 11:50:54.277, Quadro RTX 8000, 44 %, 41 %, 16379 MiB
2025/07/16 11:50:55.278, Quadro RTX 8000, 43 %, 39 %, 16375 MiB
2025/07/16 11:50:56.279, Quadro RTX 8000, 43 %, 38 %, 16371 MiB
2025/07/16 11:50:57.280, Quadro RTX 8000, 42 %, 37 %, 16373 MiB
2025/07/16 11:50:58.280, Quadro RTX 8000, 44 %, 40 %, 16375 MiB
2025/07/16 11:50:59.281, Quadro RTX 8000, 43 %, 39 %, 16377 MiB
2025/07/16 11:51:00.282, Quadro RTX 8000, 43 %, 40 %, 16377 MiB
2025/07/16 11:51:01.282, Quadro RTX 8000, 42 %, 37 %, 16377 MiB
2025/07/16 11:51:02.283, Quadro RTX 8000, 36 %, 32 %, 16377 MiB
2025/07/16 11:51:03.284, Quadro RTX 8000, 37 %, 34 %, 16381 MiB
2025/07/16 11:51:04.285, Quadro RTX 8000, 44 %, 41 %, 16385 MiB
2025/07/16 11:51:05.285, Quadro RTX 8000, 43 %, 39 %, 16377 MiB
2025/07/16 11:51:06.286, Quadro RTX 8000, 44 %, 40 %, 16381 MiB
2025/07/16 11:51:07.287, Quadro RTX 8000, 43 %, 39 %, 16393 MiB
2025/07/16 11:51:08.287, Quadro RTX 8000, 36 %, 32 %, 16343 MiB
2025/07/16 11:51:09.288, Quadro RTX 8000, 64 %, 25 %, 16401 MiB
2025/07/16 11:51:10.289, Quadro RTX 8000, 41 %, 35 %, 16367 MiB
2025/07/16 11:51:11.290, Quadro RTX 8000, 41 %, 37 %, 16373 MiB
2025/07/16 11:51:12.291, Quadro RTX 8000, 41 %, 36 %, 16369 MiB
2025/07/16 11:51:13.291, Quadro RTX 8000, 43 %, 39 %, 16379 MiB
2025/07/16 11:51:14.292, Quadro RTX 8000, 42 %, 37 %, 16371 MiB
2025/07/16 11:51:15.293, Quadro RTX 8000, 41 %, 36 %, 16379 MiB
2025/07/16 11:51:16.294, Quadro RTX 8000, 41 %, 36 %, 16371 MiB
2025/07/16 11:51:17.294, Quadro RTX 8000, 41 %, 36 %, 16371 MiB
2025/07/16 11:51:18.295, Quadro RTX 8000, 42 %, 38 %, 16375 MiB
2025/07/16 11:51:19.296, Quadro RTX 8000, 42 %, 38 %, 16375 MiB
2025/07/16 11:51:20.297, Quadro RTX 8000, 43 %, 39 %, 16385 MiB
2025/07/16 11:51:21.297, Quadro RTX 8000, 43 %, 39 %, 16375 MiB
2025/07/16 11:51:22.298, Quadro RTX 8000, 43 %, 40 %, 16377 MiB
2025/07/16 11:51:23.299, Quadro RTX 8000, 42 %, 38 %, 16377 MiB
2025/07/16 11:51:24.300, Quadro RTX 8000, 43 %, 40 %, 16377 MiB
2025/07/16 11:51:25.301, Quadro RTX 8000, 33 %, 29 %, 16379 MiB
2025/07/16 11:51:26.301, Quadro RTX 8000, 42 %, 38 %, 16385 MiB
2025/07/16 11:51:27.302, Quadro RTX 8000, 41 %, 36 %, 16385 MiB
2025/07/16 11:51:28.303, Quadro RTX 8000, 41 %, 36 %, 16385 MiB
2025/07/16 11:51:29.304, Quadro RTX 8000, 54 %, 18 %, 16387 MiB
2025/07/16 11:51:30.305, Quadro RTX 8000, 37 %, 34 %, 16369 MiB
2025/07/16 11:51:31.306, Quadro RTX 8000, 42 %, 38 %, 16375 MiB
2025/07/16 11:51:32.306, Quadro RTX 8000, 43 %, 39 %, 16371 MiB
2025/07/16 11:51:33.307, Quadro RTX 8000, 39 %, 35 %, 16369 MiB
2025/07/16 11:51:34.308, Quadro RTX 8000, 43 %, 40 %, 16371 MiB
2025/07/16 11:51:35.308, Quadro RTX 8000, 35 %, 32 %, 16371 MiB
2025/07/16 11:51:36.309, Quadro RTX 8000, 36 %, 33 %, 16371 MiB
2025/07/16 11:51:37.310, Quadro RTX 8000, 41 %, 37 %, 16371 MiB
2025/07/16 11:51:38.311, Quadro RTX 8000, 41 %, 37 %, 16383 MiB
2025/07/16 11:51:39.311, Quadro RTX 8000, 42 %, 38 %, 16375 MiB
2025/07/16 11:51:40.312, Quadro RTX 8000, 41 %, 37 %, 16375 MiB
2025/07/16 11:51:41.313, Quadro RTX 8000, 40 %, 35 %, 16377 MiB
2025/07/16 11:51:42.313, Quadro RTX 8000, 43 %, 39 %, 16375 MiB
2025/07/16 11:51:43.314, Quadro RTX 8000, 41 %, 38 %, 16385 MiB
2025/07/16 11:51:44.315, Quadro RTX 8000, 42 %, 39 %, 16375 MiB
2025/07/16 11:51:45.316, Quadro RTX 8000, 41 %, 38 %, 16377 MiB
2025/07/16 11:51:46.317, Quadro RTX 8000, 41 %, 36 %, 16385 MiB
2025/07/16 11:51:47.317, Quadro RTX 8000, 41 %, 37 %, 16385 MiB
2025/07/16 11:51:48.318, Quadro RTX 8000, 39 %, 35 %, 16385 MiB
2025/07/16 11:51:49.318, Quadro RTX 8000, 0 %, 0 %, 16343 MiB
2025/07/16 11:51:50.319, Quadro RTX 8000, 42 %, 30 %, 16373 MiB
2025/07/16 11:51:51.320, Quadro RTX 8000, 37 %, 33 %, 16367 MiB
2025/07/16 11:51:52.321, Quadro RTX 8000, 41 %, 37 %, 16371 MiB
2025/07/16 11:51:53.322, Quadro RTX 8000, 42 %, 38 %, 16369 MiB
2025/07/16 11:51:54.322, Quadro RTX 8000, 43 %, 39 %, 16371 MiB
2025/07/16 11:51:55.323, Quadro RTX 8000, 42 %, 39 %, 16375 MiB
2025/07/16 11:51:56.324, Quadro RTX 8000, 42 %, 39 %, 16371 MiB
2025/07/16 11:51:57.325, Quadro RTX 8000, 42 %, 37 %, 16371 MiB
2025/07/16 11:51:58.325, Quadro RTX 8000, 42 %, 37 %, 16377 MiB
2025/07/16 11:51:59.328, Quadro RTX 8000, 42 %, 37 %, 16377 MiB
2025/07/16 11:52:00.329, Quadro RTX 8000, 42 %, 38 %, 16375 MiB
2025/07/16 11:52:01.330, Quadro RTX 8000, 41 %, 36 %, 16377 MiB
2025/07/16 11:52:02.330, Quadro RTX 8000, 43 %, 39 %, 16375 MiB
2025/07/16 11:52:03.331, Quadro RTX 8000, 42 %, 38 %, 16377 MiB
2025/07/16 11:52:04.333, Quadro RTX 8000, 42 %, 38 %, 16385 MiB
2025/07/16 11:52:05.334, Quadro RTX 8000, 42 %, 39 %, 16385 MiB
2025/07/16 11:52:06.334, Quadro RTX 8000, 42 %, 39 %, 16385 MiB
2025/07/16 11:52:07.335, Quadro RTX 8000, 43 %, 40 %, 16385 MiB
2025/07/16 11:52:08.336, Quadro RTX 8000, 42 %, 38 %, 16385 MiB
2025/07/16 11:52:09.337, Quadro RTX 8000, 3 %, 2 %, 16343 MiB
2025/07/16 11:52:10.338, Quadro RTX 8000, 99 %, 10 %, 229 MiB
2025/07/16 11:52:11.339, Quadro RTX 8000, 23 %, 6 %, 385 MiB
2025/07/16 11:52:12.340, Quadro RTX 8000, 5 %, 0 %, 471 MiB
2025/07/16 11:52:13.340, Quadro RTX 8000, 90 %, 62 %, 859 MiB
2025/07/16 11:52:14.341, Quadro RTX 8000, 59 %, 23 %, 537 MiB
2025/07/16 11:52:15.342, Quadro RTX 8000, 0 %, 0 %, 581 MiB
2025/07/16 11:52:16.343, Quadro RTX 8000, 77 %, 4 %, 407 MiB
2025/07/16 11:52:17.344, Quadro RTX 8000, 100 %, 47 %, 479 MiB
2025/07/16 11:52:18.344, Quadro RTX 8000, 100 %, 10 %, 317 MiB
2025/07/16 11:52:19.345, Quadro RTX 8000, 0 %, 0 %, 317 MiB
2025/07/16 11:52:20.346, Quadro RTX 8000, 0 %, 0 %, 317 MiB
2025/07/16 11:52:21.347, Quadro RTX 8000, 48 %, 8 %, 457 MiB
2025/07/16 11:52:22.348, Quadro RTX 8000, 100 %, 21 %, 425 MiB
2025/07/16 11:52:23.348, Quadro RTX 8000, 100 %, 22 %, 447 MiB
2025/07/16 11:52:24.349, Quadro RTX 8000, 0 %, 0 %, 477 MiB
2025/07/16 11:52:25.350, Quadro RTX 8000, 7 %, 0 %, 395 MiB
2025/07/16 11:52:26.351, Quadro RTX 8000, 12 %, 0 %, 693 MiB
2025/07/16 11:52:27.352, Quadro RTX 8000, 100 %, 11 %, 33265 MiB
2025/07/16 11:52:28.537, Quadro RTX 8000, 100 %, 10 %, 13941 MiB
2025/07/16 11:52:29.643, Quadro RTX 8000, 97 %, 10 %, 27171 MiB
2025/07/16 11:52:30.702, Quadro RTX 8000, 60 %, 6 %, 39873 MiB
2025/07/16 11:52:32.286, Quadro RTX 8000, 87 %, 9 %, 33393 MiB
2025/07/16 11:52:33.294, Quadro RTX 8000, 62 %, 9 %, 741 MiB
2025/07/16 11:52:34.295, Quadro RTX 8000, 100 %, 11 %, 34103 MiB
2025/07/16 11:52:35.809, Quadro RTX 8000, 94 %, 16 %, 4117 MiB
2025/07/16 11:52:36.809, Quadro RTX 8000, 100 %, 11 %, 27357 MiB
2025/07/16 11:52:38.023, Quadro RTX 8000, 45 %, 5 %, 40349 MiB
2025/07/16 11:52:39.692, Quadro RTX 8000, 89 %, 9 %, 33887 MiB
2025/07/16 11:52:40.759, Quadro RTX 8000, 62 %, 11 %, 807 MiB
2025/07/16 11:52:41.760, Quadro RTX 8000, 100 %, 36 %, 835 MiB
2025/07/16 11:52:42.761, Quadro RTX 8000, 100 %, 11 %, 33525 MiB
2025/07/16 11:52:43.780, Quadro RTX 8000, 100 %, 11 %, 9261 MiB
2025/07/16 11:52:44.901, Quadro RTX 8000, 100 %, 11 %, 27225 MiB
2025/07/16 11:52:45.932, Quadro RTX 8000, 78 %, 8 %, 40021 MiB
2025/07/16 11:52:47.583, Quadro RTX 8000, 100 %, 10 %, 33541 MiB
2025/07/16 11:52:48.617, Quadro RTX 8000, 63 %, 7 %, 961 MiB
2025/07/16 11:52:49.618, Quadro RTX 8000, 100 %, 11 %, 815 MiB
2025/07/16 11:52:50.619, Quadro RTX 8000, 0 %, 0 %, 1387 MiB
2025/07/16 11:52:51.619, Quadro RTX 8000, 66 %, 46 %, 3433 MiB
2025/07/16 11:52:52.620, Quadro RTX 8000, 44 %, 9 %, 935 MiB
2025/07/16 11:52:53.621, Quadro RTX 8000, 2 %, 0 %, 935 MiB
2025/07/16 11:52:54.622, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:52:55.629, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:52:56.629, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:52:57.630, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:52:58.630, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:52:59.631, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:00.632, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:01.633, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:02.633, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:03.634, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:04.634, Quadro RTX 8000, 10 %, 1 %, 1499 MiB
2025/07/16 11:53:05.635, Quadro RTX 8000, 2 %, 0 %, 1787 MiB
2025/07/16 11:53:06.636, Quadro RTX 8000, 16 %, 1 %, 3023 MiB
2025/07/16 11:53:07.636, Quadro RTX 8000, 33 %, 5 %, 3437 MiB
2025/07/16 11:53:08.637, Quadro RTX 8000, 0 %, 0 %, 2815 MiB
2025/07/16 11:53:09.638, Quadro RTX 8000, 0 %, 0 %, 841 MiB
2025/07/16 11:53:10.638, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:11.639, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:12.640, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:13.640, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:14.641, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:15.642, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:16.643, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:17.643, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:18.644, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:19.644, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:20.645, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:21.646, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:22.646, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:23.647, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:24.648, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:25.649, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:26.649, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:27.650, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:28.651, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:29.651, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:30.652, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:31.654, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:32.655, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:33.656, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:34.656, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:35.657, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:36.658, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:37.658, Quadro RTX 8000, 0 %, 0 %, 635 MiB
2025/07/16 11:53:38.659, Quadro RTX 8000, 0 %, 0 %, 635 MiB
